"N","lambda","rho","truth","rep","status","naive_model","naive_reported_rmse","naive_true_rmse","naive_true_mae","naive_optimism_rmse","naive_TPR","naive_FPR","naive_F1","nested_top_model","nested_reported_rmse","nested_true_rmse","nested_true_mae","nested_optimism_rmse","nested_TPR","nested_FPR","nested_F1","nested_modal_true_rmse","nested_modal_true_mae","nested_modal_optimism","nested_modal_TPR","nested_modal_FPR","nested_modal_F1"
200,0.85,0.4,"M0",40,"ok","M0",1.00832202506974,1.00951975023414,0.809359601225542,-0.00119772516439776,NA,0,NA,"M0",1.00797073800404,1.00940128149039,0.809065126008592,-0.00143054348635485,NA,0.1,0,1.00951975023414,0.809359601225542,-0.00154901223010495,NA,0,NA
200,0.85,0.4,"M0",41,"ok","M0",1.01384222063616,1.01697615617786,0.814106899664814,-0.00313393554170371,NA,0,NA,"M0",1.0099006320965,1.01794337894192,0.814904017820485,-0.00804274684542161,NA,0.133333333333333,0,1.01697615617786,0.814106899664814,-0.00707552408136514,NA,0,NA
200,0.85,0.4,"M0",42,"ok","M0",1.02855690996727,1.02617202547728,0.812644925422771,0.00238488448998608,NA,0,NA,"M0",1.04277323048546,1.02570459600074,0.812278361962235,0.0170686344847262,NA,0.133333333333333,0,1.02617202547728,0.812644925422771,0.0166012050081787,NA,0,NA
200,0.85,0.4,"M0",43,"ok","M0",1.00827018962006,0.998407820031999,0.792229068584044,0.00986236958805597,NA,0,NA,"M0",1.00138192219583,0.998407820031999,0.792229068584044,0.0029741021638261,NA,0,NA,0.998407820031999,0.792229068584044,0.0029741021638261,NA,0,NA
200,0.85,0.4,"M0",44,"ok","M0",1.05939788414152,1.01771609230722,0.810675658437428,0.0416817918342991,NA,0,NA,"M0",1.06508921604793,1.01784212840281,0.810763438499171,0.0472470876451248,NA,0.0333333333333333,0,1.01771609230722,0.810675658437428,0.0473731237407102,NA,0,NA
200,0.85,0.4,"M0",45,"ok","M0",1.00601828143852,1.01736377061874,0.813211858619328,-0.0113454891802274,NA,0,NA,"M0",0.99558948617297,1.01841319662396,0.813739564841455,-0.0228237104509934,NA,0.166666666666667,0,1.01736377061874,0.813211858619328,-0.0217742844457738,NA,0,NA
200,0.85,0.4,"M0",46,"ok","M3",0.969211696200835,1.03330841458654,0.823657966326062,-0.0640967183857097,NA,0.333333333333333,0,"M3",0.982355633479162,1.0320665780435,0.822805956126249,-0.0497109445643403,NA,0.266666666666667,0,1.03330841458654,0.823657966326062,-0.050952781107383,NA,0.333333333333333,0
200,0.85,0.4,"M0",47,"ok","M0",1.01285272469389,1.00373054115654,0.794208447774917,0.0091221835373485,NA,0,NA,"M0",1.01352662197376,1.00435530612905,0.794947134619747,0.00917131584470932,NA,0.133333333333333,0,1.00373054115654,0.794208447774917,0.0097960808172155,NA,0,NA
200,0.85,0.4,"M0",48,"ok","M2",1.04004027604605,1.01047667835867,0.802588260367,0.0295635976873814,NA,0.333333333333333,0,"M2",1.03058844773321,1.01050988207411,0.802805726137938,0.0200785656590978,NA,0.333333333333333,0,1.01047667835867,0.802588260367,0.0201117693745456,NA,0.333333333333333,0
200,0.85,0.4,"M0",49,"ok","M2",1.09222044224494,1.02659169647116,0.820811519938577,0.0656287457737814,NA,0.333333333333333,0,"M2",1.09584652600395,1.02580245561902,0.820194237589082,0.0700440703849241,NA,0.233333333333333,0,1.02659169647116,0.820811519938577,0.0692548295327899,NA,0.333333333333333,0
200,0.85,0.4,"M0",50,"ok","M0",1.01304486247913,1.02525393339434,0.817365534449004,-0.0122090709152076,NA,0,NA,"M0",1.00235627844184,1.02540193463032,0.81743180096414,-0.0230456561884815,NA,0.0666666666666667,0,1.02525393339434,0.817365534449004,-0.0228976549525024,NA,0,NA
200,0.85,0.4,"M0",51,"ok","M1",0.944205532788607,1.00448498014816,0.803898062695067,-0.0602794473595553,NA,0.333333333333333,0,"M0",0.95320486820039,1.00372546835502,0.803130015738423,-0.0505206001546263,NA,0.166666666666667,0,1.00296595656187,0.802361968781779,-0.0497610883614803,NA,0,NA
200,0.85,0.4,"M0",52,"ok","M4",0.958715549471579,1.01884972731955,0.814703506213748,-0.0601341778479675,NA,0.666666666666667,0,"M2",0.971388142253844,1.0180864032386,0.813964732975981,-0.0466982609847588,NA,0.5,0,1.01763967786618,0.813652934711382,-0.0462515356123394,NA,0.333333333333333,0
